1077172621	20221221	202212	2022	2022.9616	CHRPRO300	PRESBYTERIAN				CHR	PRO				PRK	NORTH KOREA	PRK								1	060	060	06	2	6.0	2	1	2	-0.45871559633028	1	North Korea	KN	KN		40	127	KN	1	North Korea	KN	KN		40	127	KN	1	North Korea	KN	KN		40	127	KN	20221221193000	https://www.odwyerpr.com/story/public/18951/2022-12-21/prime-policy-group-targets-north-korean-disinformation.html
1077172622	20221221	202212	2022	2022.9616	COP	POLICE						COP													1	010	010	01	1	0.0	10	1	10	-3.6036036036036	4	Chaguanas, Caroni, Trinidad And Tobago	TD	TD02	27410	10.5167	-61.4167	-1359692	0								4	Chaguanas, Caroni, Trinidad And Tobago	TD	TD02	27410	10.5167	-61.4167	-1359692	20221221193000	https://newsday.co.tt/2022/12/21/chaguanas-teen-reported-missing/
1077172623	20221221	202212	2022	2022.9616	COP	POLICE						COP													0	010	010	01	1	0.0	5	1	5	-5.45454545454546	4	Ogoja, Cross River, Nigeria	NI	NI22	191286	6.65471	8.79764	-2022168	0								4	Ogoja, Cross River, Nigeria	NI	NI22	191286	6.65471	8.79764	-2022168	20221221193000	https://www.nationalaccordnewspaper.com/2023-ogoja-women-protest-against-alleged-political-arrest/
1077172624	20221221	202212	2022	2022.9616	COP	DEPUTIES						COP													0	010	010	01	1	0.0	5	1	5	-9.24657534246575	3	Yamhill County, Oregon, United States	US	USOR	OR071	45.2165	-123.301	1135866	0								3	Yamhill County, Oregon, United States	US	USOR		45.2165	-123.301	1135866	20221221193000	https://www.polkio.com/news/man-arrested-in-grand-ronde-for-shooting-incident-in-sheridan/article_2ff712b8-8161-11ed-aaef-ab76e40cfb62.html
1077172625	20221221	202212	2022	2022.9616	COP	POLICE						COP													0	011	011	01	1	-0.1	2	1	2	-3.28151986183075	3	Santa Monica, California, United States	US	USCA	CA037	34.0195	-118.491	1652792	0								3	Santa Monica, California, United States	US	USCA		34.0195	-118.491	1652792	20221221193000	https://www.foxnews.com/us/santa-monica-property-owners-post-sign-in-shopping-area-saying-city-not-safe-due-crime-homelessness
1077172626	20221221	202212	2022	2022.9616	COP	POLICE CHIEF						COP													1	013	013	01	1	0.4	6	1	6	-3.5490605427975	3	Greenwood Park, Ohio, United States	US	USOH	OH095	41.7259	-83.5794	1051531	0								2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	20221221193000	https://mymixfm.com/2022/12/21/police-fbi-hosting-news-conference-on-greenwood-park-mall-shooting/
1077172627	20221221	202212	2022	2022.9616	COP	PRISON						COP													1	020	020	02	1	3.0	10	1	10	-3.03867403314917	1	Tonga	TN	TN		-20	-175	TN	0								1	Tonga	TN	TN		-20	-175	TN	20221221193000	https://thestandard.org.nz/category/government-and-politics/nationalact-government/
1077172628	20221221	202212	2022	2022.9616	COP	DEPUTIES						COP													0	0214	021	02	1	3.4	5	1	5	-9.24657534246575	3	Yamhill County, Oregon, United States	US	USOR	OR071	45.2165	-123.301	1135866	0								3	Yamhill County, Oregon, United States	US	USOR		45.2165	-123.301	1135866	20221221193000	https://www.polkio.com/news/man-arrested-in-grand-ronde-for-shooting-incident-in-sheridan/article_2ff712b8-8161-11ed-aaef-ab76e40cfb62.html
1077172629	20221221	202212	2022	2022.9616	COP	POLICE						COP													0	036	036	03	1	4.0	2	1	2	-3.28151986183075	3	Santa Monica, California, United States	US	USCA	CA037	34.0195	-118.491	1652792	0								3	Santa Monica, California, United States	US	USCA		34.0195	-118.491	1652792	20221221193000	https://www.foxnews.com/us/santa-monica-property-owners-post-sign-in-shopping-area-saying-city-not-safe-due-crime-homelessness
1077172630	20221221	202212	2022	2022.9616	COP	DEPUTY						COP													1	036	036	03	1	4.0	10	1	10	-5.5045871559633	3	Bibb County, Georgia, United States	US	USGA	GA021	32.8001	-83.6666	1672039	0								3	Bibb County, Georgia, United States	US	USGA		32.8001	-83.6666	1672039	20221221193000	https://www.fox5atlanta.com/news/georgia-deputy-accused-of-letting-inmate-sell-drugs-in-exchange-for-sex
1077172631	20221221	202212	2022	2022.9616	COP	POLICE						COP													1	042	042	04	1	1.9	4	1	4	-4.3010752688172	3	Garrett County, Maryland, United States	US	USMD	MD023	39.5501	-79.2498	1711058	0								3	Garrett County, Maryland, United States	US	USMD		39.5501	-79.2498	1711058	20221221193000	https://www.cbsnews.com/baltimore/news/deputy-sheriff-killed-in-western-maryland-crash/
1077172632	20221221	202212	2022	2022.9616	COP	POLICE						COP													1	060	060	06	2	6.0	10	1	10	-3.6036036036036	4	Chaguanas, Caroni, Trinidad And Tobago	TD	TD02	27410	10.5167	-61.4167	-1359692	0								4	Chaguanas, Caroni, Trinidad And Tobago	TD	TD02	27410	10.5167	-61.4167	-1359692	20221221193000	https://newsday.co.tt/2022/12/21/chaguanas-teen-reported-missing/
1077172633	20221221	202212	2022	2022.9616	COP	POLICE						COP													1	0871	087	08	2	9.0	10	2	10	-4.72815881248323	2	California, United States	US	USCA		36.17	-119.746	CA	0								2	California, United States	US	USCA		36.17	-119.746	CA	20221221193000	https://apnews.com/article/shootings-california-bakersfield-407b333ebb3dfdd720ea418eb4b18019
1077172634	20221221	202212	2022	2022.9616	COP	POLICE						COP													1	090	090	09	2	-2.0	2	1	2	-8.2051282051282	3	Carbondale, Illinois, United States	US	USIL	IL077	37.7273	-89.2168	405578	0								3	Carbondale, Illinois, United States	US	USIL	IL077	37.7273	-89.2168	405578	20221221193000	https://www.wsiltv.com/news/crime/carbondale-police-searching-for-suspect-in-car-theft-investigation/article_feacae4e-815a-11ed-b2a5-afe05732e18c.html
1077172635	20221221	202212	2022	2022.9616	COP	POLICE						COP													1	1121	112	11	3	-2.0	10	1	10	-2.94117647058824	0								0								0								20221221193000	https://news.yahoo.com/police-searching-suspect-accused-stealing-182000163.html
1077172636	20221221	202212	2022	2022.9616	COP	PRISON						COP													1	114	114	11	3	-2.0	10	1	10	-3.03867403314917	1	Tonga	TN	TN		-20	-175	TN	0								1	Tonga	TN	TN		-20	-175	TN	20221221193000	https://thestandard.org.nz/category/government-and-politics/nationalact-government/
1077172637	20221221	202212	2022	2022.9616	COP	POLICE						COP													0	124	124	12	3	-4.0	2	1	2	-3.28151986183075	3	Santa Monica, California, United States	US	USCA	CA037	34.0195	-118.491	1652792	0								3	Santa Monica, California, United States	US	USCA		34.0195	-118.491	1652792	20221221193000	https://www.foxnews.com/us/santa-monica-property-owners-post-sign-in-shopping-area-saying-city-not-safe-due-crime-homelessness
1077172638	20221221	202212	2022	2022.9616	COP	POLICE						COP													0	173	173	17	4	-5.0	10	1	10	-5.45454545454546	4	Ogoja, Cross River, Nigeria	NI	NI22	191286	6.65471	8.79764	-2022168	0								4	Ogoja, Cross River, Nigeria	NI	NI22	191286	6.65471	8.79764	-2022168	20221221193000	https://www.nationalaccordnewspaper.com/2023-ogoja-women-protest-against-alleged-political-arrest/
1077172639	20221221	202212	2022	2022.9616	COP	DEPUTY						COP													1	173	173	17	4	-5.0	1	1	1	-7.91666666666666	3	Bibb County, Georgia, United States	US	USGA	GA021	32.8001	-83.6666	1672039	0								3	Bibb County, Georgia, United States	US	USGA		32.8001	-83.6666	1672039	20221221193000	https://www.13wmaz.com/article/news/local/bibb-county-deputy-arrested-after-inappropriate-contact-with-inmate/93-1531b955-63d9-42d8-9b6d-28141527b730
1077172640	20221221	202212	2022	2022.9616	COP	PRISON						COP													1	180	180	18	4	-9.0	10	1	10	-7.09939148073022	4	Manchester, Manchester, United Kingdom	UK	UKI2	40118	53.5	-2.21667	-2602512	0								4	Manchester, Manchester, United Kingdom	UK	UKI2	40118	53.5	-2.21667	-2602512	20221221193000	https://www.itv.com/news/2022-12-21/the-harsh-reality-of-working-in-uks-most-notorious-prisons
1077172641	20221221	202212	2022	2022.9616	COP	POLICE FORCE						COP													1	190	190	19	4	-10.0	10	1	10	-3.10457516339869	5	Tamil Nadu, Tamil Nadu, India	IN	IN25	70248	11	78	-2112557	0								5	Tamil Nadu, Tamil Nadu, India	IN	IN25	70248	11	78	-2112557	20221221193000	https://www.thehindu.com/news/national/tamil-nadu/investigators-say-drug-consignments-received-in-international-waters/article66288991.ece
1077172642	20221221	202212	2022	2022.9616	COP	POLICE						COP													1	190	190	19	4	-10.0	10	1	10	-5.85365853658537	3	Miami, Florida, United States	US	USFL	FL086	25.7743	-80.1937	295004	0								3	Miami, Florida, United States	US	USFL	FL086	25.7743	-80.1937	295004	20221221193000	http://www.thesmokinggun.com/documents/crime/shamwow-wait-theres-more
1077172643	20221221	202212	2022	2022.9616	COP	POLICE						COP													1	193	193	19	4	-10.0	1	1	1	-6.5	3	Brooklyn, Georgia, United States	US	USGA	GA259	32.1738	-84.7085	354865	0								3	Brooklyn, Georgia, United States	US	USGA	GA259	32.1738	-84.7085	354865	20221221193000	https://bronx.news12.com/police-officer-shot-while-responding-to-domestic-call-in-brooklyn
1077172644	20221221	202212	2022	2022.9616	COP	POLICE						COP													1	193	193	19	4	-10.0	1	1	1	-6.5	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	0								2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	20221221193000	https://bronx.news12.com/police-officer-shot-while-responding-to-domestic-call-in-brooklyn
1077172645	20221221	202212	2022	2022.9616	COP	SECURITY OFFICER						COP			BUS	COMPANY						BUS			1	010	010	01	1	0.0	5	1	5	-3.44262295081967	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20221221193000	https://www.itworldcanada.com/article/okta-code-stolen-from-github-news-report/519202
1077172646	20221221	202212	2022	2022.9616	COP	POLICE						COP			CVL	HIKER						CVL			1	073	073	07	2	7.4	10	1	10	-1.46627565982405	0								0								0								20221221193000	https://www.manchestereveningnews.co.uk/news/greater-manchester-news/major-search-launched-three-hikers-25811069
1077172647	20221221	202212	2022	2022.9616	COP	POLICE						COP			GBR	UNITED KINGDOM	GBR								1	010	010	01	1	0.0	10	1	10	-3.56778797145769	4	Kings Norton, Birmingham, United Kingdom	UK	UKA7	40136	52.4	-1.93333	-2600178	4	Kings Norton, Birmingham, United Kingdom	UK	UKA7	40136	52.4	-1.93333	-2600178	4	Kings Norton, Birmingham, United Kingdom	UK	UKA7	40136	52.4	-1.93333	-2600178	20221221193000	https://www1.cbn.com/cbnnews/world/2022/december/uk-thought-police-arrest-pro-life-advocate-for-silently-praying-near-abortion-clinic
1077172648	20221221	202212	2022	2022.9616	COP	PRISON						COP			GBR	UNITED KINGDOM	GBR								0	040	040	04	1	1.0	4	1	4	-7.09939148073022	4	Manchester, Manchester, United Kingdom	UK	UKI2	40118	53.5	-2.21667	-2602512	4	Manchester, Manchester, United Kingdom	UK	UKI2	40118	53.5	-2.21667	-2602512	4	Manchester, Manchester, United Kingdom	UK	UKI2	40118	53.5	-2.21667	-2602512	20221221193000	https://www.itv.com/news/2022-12-21/the-harsh-reality-of-working-in-uks-most-notorious-prisons
1077172649	20221221	202212	2022	2022.9616	COP	POLICE						COP			GBR	UNITED KINGDOM	GBR								1	114	114	11	3	-2.0	10	1	10	-3.56778797145769	4	Kings Norton, Birmingham, United Kingdom	UK	UKA7	40136	52.4	-1.93333	-2600178	4	Kings Norton, Birmingham, United Kingdom	UK	UKA7	40136	52.4	-1.93333	-2600178	4	Kings Norton, Birmingham, United Kingdom	UK	UKA7	40136	52.4	-1.93333	-2600178	20221221193000	https://www1.cbn.com/cbnnews/world/2022/december/uk-thought-police-arrest-pro-life-advocate-for-silently-praying-near-abortion-clinic
1077172650	20221221	202212	2022	2022.9616	COP	DEPUTY						COP			GOV	GOVERNMENT						GOV			0	010	010	01	1	0.0	3	1	3	-4.10628019323672	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	20221221193000	https://www.gulftoday.ae/opinion/2022/12/21/how-trump-ignored-advisers-spread-election-lies
1077172651	20221221	202212	2022	2022.9616	COP	SECURITY OFFICIAL						COP			GOV	GOVERNMENT						GOV			0	012	012	01	1	-0.4	12	2	12	-1.13636363636364	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20221221193000	https://www.yahoo.com/now/zelenskyy-security-washington-being-treated-184500985.html
1077172652	20221221	202212	2022	2022.9616	COP	DEPUTY						COP			IGOUNO	UNITED NATIONS		UNO				IGO			1	111	111	11	3	-2.0	6	2	6	-4.88741447232013	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	20221221193000	http://www.msn.com/en-us/news/world/taliban-government-bans-afghan-women-from-all-universities-in-latest-attack-on-human-rights/ar-AA15xamC
1077172653	20221221	202212	2022	2022.9616	COP	POLICE						COP			NGOUSAJEW	ANTI DEFAMATION LEAGUE	USA			JEW		NGO			0	046	046	04	1	7.0	10	1	10	-7.78816199376946	0								0								0								20221221193000	https://jgpr.net/2022/12/21/town-of-wayland-wayland-police-and-wayland-schools-announce-investigation-into-racist-graffiti-found-near-high-school/
1077172654	20221221	202212	2022	2022.9616	COP	POLICE CHIEF						COP			USA	UNITED STATES	USA								1	013	013	01	1	0.4	4	1	4	-3.5490605427975	3	Greenwood Park, Ohio, United States	US	USOH	OH095	41.7259	-83.5794	1051531	3	Greenwood Park, Ohio, United States	US	USOH		41.7259	-83.5794	1051531	3	Greenwood Park, Ohio, United States	US	USOH		41.7259	-83.5794	1051531	20221221193000	https://mymixfm.com/2022/12/21/police-fbi-hosting-news-conference-on-greenwood-park-mall-shooting/
1077172655	20221221	202212	2022	2022.9616	COP	POLICE CHIEF						COP			USA	UNITED STATES	USA								1	014	014	01	1	0.0	4	1	4	-3.5490605427975	3	Greenwood Park, Ohio, United States	US	USOH	OH095	41.7259	-83.5794	1051531	3	Greenwood Park, Ohio, United States	US	USOH		41.7259	-83.5794	1051531	3	Greenwood Park, Ohio, United States	US	USOH		41.7259	-83.5794	1051531	20221221193000	https://mymixfm.com/2022/12/21/police-fbi-hosting-news-conference-on-greenwood-park-mall-shooting/
1077172656	20221221	202212	2022	2022.9616	COP	POLICE						COP			USA	UNITED STATES	USA								1	043	043	04	1	2.8	2	1	2	-4.3010752688172	3	Garrett County, Maryland, United States	US	USMD	MD023	39.5501	-79.2498	1711058	3	Garrett County, Maryland, United States	US	USMD		39.5501	-79.2498	1711058	3	Garrett County, Maryland, United States	US	USMD		39.5501	-79.2498	1711058	20221221193000	https://www.cbsnews.com/baltimore/news/deputy-sheriff-killed-in-western-maryland-crash/
1077172657	20221221	202212	2022	2022.9616	COP	POLICE						COP			USA	UNITED STATES	USA								1	043	043	04	1	2.8	2	1	2	-4.3010752688172	3	Friendsville, Maryland, United States	US	USMD	MD023	39.6637	-79.4053	584517	3	Garrett County, Maryland, United States	US	USMD		39.5501	-79.2498	1711058	3	Friendsville, Maryland, United States	US	USMD	MD023	39.6637	-79.4053	584517	20221221193000	https://www.cbsnews.com/baltimore/news/deputy-sheriff-killed-in-western-maryland-crash/
1077172658	20221221	202212	2022	2022.9616	COP	POLICE						COP			USA	UNITED STATES	USA								1	043	043	04	1	2.8	2	1	2	-4.3010752688172	3	Friendsville, Maryland, United States	US	USMD	MD023	39.6637	-79.4053	584517	3	Friendsville, Maryland, United States	US	USMD	MD023	39.6637	-79.4053	584517	3	Friendsville, Maryland, United States	US	USMD	MD023	39.6637	-79.4053	584517	20221221193000	https://www.cbsnews.com/baltimore/news/deputy-sheriff-killed-in-western-maryland-crash/
1077172659	20221221	202212	2022	2022.9616	COP	POLICE						COP			USA	UNITED STATES	USA								0	173	173	17	4	-5.0	1	1	1	-6.5	3	Brooklyn, Georgia, United States	US	USGA	GA259	32.1738	-84.7085	354865	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	3	Brooklyn, Georgia, United States	US	USGA	GA259	32.1738	-84.7085	354865	20221221193000	https://bronx.news12.com/police-officer-shot-while-responding-to-domestic-call-in-brooklyn
1077172660	20221221	202212	2022	2022.9616	COP	POLICE						COP			USA	UNITED STATES	USA								0	173	173	17	4	-5.0	1	1	1	-6.5	3	Brooklyn, Georgia, United States	US	USGA	GA259	32.1738	-84.7085	354865	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	20221221193000	https://bronx.news12.com/police-officer-shot-while-responding-to-domestic-call-in-brooklyn
1077172661	20221221	202212	2022	2022.9616	COP	POLICE						COP			USA	UNITED STATES	USA								1	193	193	19	4	-10.0	4	1	4	-6.5	3	Brooklyn, Georgia, United States	US	USGA	GA259	32.1738	-84.7085	354865	3	Brooklyn, Georgia, United States	US	USGA	GA259	32.1738	-84.7085	354865	3	Brooklyn, Georgia, United States	US	USGA	GA259	32.1738	-84.7085	354865	20221221193000	https://bronx.news12.com/police-officer-shot-while-responding-to-domestic-call-in-brooklyn
1077172662	20221221	202212	2022	2022.9616	COP	POLICE						COP			USA	UNITED STATES	USA								1	193	193	19	4	-10.0	4	1	4	-6.5	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	20221221193000	https://bronx.news12.com/police-officer-shot-while-responding-to-domestic-call-in-brooklyn
1077172663	20221221	202212	2022	2022.9616	COP	POLICE						COP			USACOP	UNITED STATES	USA					COP			1	040	040	04	1	1.0	2	1	2	-8.63636363636363	3	Sioux Falls, South Dakota, United States	US	USSD	SD099	43.55	-96.7003	1267670	3	Sioux Falls, South Dakota, United States	US	USSD		43.55	-96.7003	1267670	3	Sioux Falls, South Dakota, United States	US	USSD		43.55	-96.7003	1267670	20221221193000	https://kelofm.com/2022/12/21/listen-sioux-falls-police-chief-jon-thum-details-tuesdays-officer-involved-shooting/
1077172664	20221221	202212	2022	2022.9616	COP	POLICE						COP			USACOP	UNITED STATES	USA					COP			1	060	060	06	2	6.0	2	1	2	-8.63636363636363	3	Sioux Falls, South Dakota, United States	US	USSD	SD099	43.55	-96.7003	1267670	3	Sioux Falls, South Dakota, United States	US	USSD		43.55	-96.7003	1267670	3	Sioux Falls, South Dakota, United States	US	USSD		43.55	-96.7003	1267670	20221221193000	https://kelofm.com/2022/12/21/listen-sioux-falls-police-chief-jon-thum-details-tuesdays-officer-involved-shooting/
1077172665	20221221	202212	2022	2022.9616	COPGOV	DEPUTY						COP	GOV		GOV	GOVERNMENT						GOV			0	036	036	03	1	4.0	1	1	1	-4.10628019323672	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	3	Capitol Hill, District of Columbia, United States	US	USDC		38.889	-77.0003	529313	3	Capitol Hill, District of Columbia, United States	US	USDC		38.889	-77.0003	529313	20221221193000	https://www.gulftoday.ae/opinion/2022/12/21/how-trump-ignored-advisers-spread-election-lies
1077172666	20221221	202212	2022	2022.9616	COPGOV	DEPUTY						COP	GOV		GOV	GOVERNMENT						GOV			0	036	036	03	1	4.0	1	1	1	-4.10628019323672	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	20221221193000	https://www.gulftoday.ae/opinion/2022/12/21/how-trump-ignored-advisers-spread-election-lies
1077172667	20221221	202212	2022	2022.9616	COPGOV	DEPUTY						COP	GOV		GOV	GOVERNMENT						GOV			0	036	036	03	1	4.0	2	1	2	-4.10628019323672	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	20221221193000	https://www.gulftoday.ae/opinion/2022/12/21/how-trump-ignored-advisers-spread-election-lies
1077172668	20221221	202212	2022	2022.9616	COPGOV	DEPUTY						COP	GOV		GOV	GOVERNMENT						GOV			0	043	043	04	1	2.8	1	1	1	-4.10628019323672	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	3	Capitol Hill, District of Columbia, United States	US	USDC		38.889	-77.0003	529313	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	20221221193000	https://www.gulftoday.ae/opinion/2022/12/21/how-trump-ignored-advisers-spread-election-lies
1077172669	20221221	202212	2022	2022.9616	CRM	DEALER						CRM													1	043	043	04	1	2.8	10	1	10	-4.22960725075529	1	Kuwait	KU	KU		29.5	47.75	KU	0								1	Kuwait	KU	KU		29.5	47.75	KU	20221221193000	http://www.arabtimesonline.com/news/kuwaits-anti-drugs-systems-need-to-be-fortified/
